"Node.A","Node.B"
"MSN","TPM3"
"MSN","TSC2"
"MSN","UBA1"
"MSN","WAS"
"MSN","WASF2"
"MSN","WIPF2"
"MSN","YWHAZ"
"MSN","ZYX"
"MTFMT","NXT1"
"MTFMT","SSBP1"
"MTFMT","TCEB1"
"MTMR14","NCKAP1L"
"MTMR14","PRKCD"
"MTMR14","STAT6"
"MTMR2","NCKAP1L"
"MTMR2","PSD4"
"MTMR2","RAB23"
"MTMR2","SOCS5"
"MTMR2","STAT2"
"MTMR2","UBE2E3"
"MTMR3","MYH9"
"MTMR3","NCSTN"
"MTMR3","NMD3"
"MTMR3","NXT1"
"MTMR3","PEX3"
"MTMR3","PIK3CD"
"MTMR3","PIP5K1C"
"MTMR3","PLD2"
"MTMR3","POLR2K"
"MTMR3","POP4"
"MTMR3","PXN"
"MTMR3","RAB5B"
"MTMR3","RCHY1"
"MTMR3","SSBP1"
"MTMR3","SSH1"
"MTMR3","STAT2"
"MTMR3","STK36"
"MTMR3","STK4"
"MTMR3","TCEB1"
"MTMR3","UBE2Z"
"MTMR3","WASF2"
"MTMR3","WIPF2"
"MTMR6","RAP1B"
"MTMR6","RCHY1"
"MTMR6","STAT6"
"MTMR6","STK4"
"MTMR6","TUBB"
"MTMR6","UBA3"
"MTMR6","UBE2D1"
"MTMR6","UBE2I"
"MTMR6","VPS37A"
"MTOR","UBA1"
"MVK","MYL12A"
"MVK","NLGN2"
"MVK","NOS1"
"MVK","NUMBL"
"MVK","PAX8"
"MVK","PGF"
"MVK","PI4KB"
"MVK","PPM1D"
"MVK","PPP2R5D"
"MVK","PPP2R5E"
"MVK","PRKACA"
"MVK","PRKCI"
"MVK","PTK2B"
"MVK","RAB22A"
"MVK","RAB5B"
"MVK","SH3GLB2"
"MVK","STRADA"
"MVK","SYMPK"
"MVK","TJAP1"
"MVK","TLR4"
"MVK","UBE2D4"
"MVK","UBE2K"
"MVK","ULK3"
"MVK","VHL"
"MVK","VPS26A"
"MVK","WNT6"
"MVK","XDH"
"MVK","ZFYVE27"
"MVK","ZMAT3"
"MYD88","PI4K2A"
"MYD88","PIK3CD"
"MYD88","RAC2"
"MYD88","RAPGEF1"
"MYD88","WASF2"
"MYD88","WIPF2"
"MYH9","NCOR2"
"MYH9","NMD3"
"MYH9","NOTCH3"
"MYH9","NXT1"
"MYH9","PEX3"
"MYH9","PI4KA"
"MYH9","PIK3CD"
"MYH9","PIP5K1C"
"MYH9","POLR1D"
"MYH9","POLR2A"
"MYH9","POLR2K"
"MYH9","POP4"
"MYH9","PSTK"
"MYH9","PXN"
"MYH9","RAB8A"
"MYH9","RCHY1"
"MYH9","RELA"
"MYH9","RELT"
"MYH9","RPA3"
"MYH9","SPTAN1"
"MYH9","SSH1"
"MYH9","STK11"
"MYH9","TCEB1"
"MYH9","TGFB1"
"MYH9","TPM3"
"MYH9","TSC2"
"MYH9","UBA2"
"MYH9","ULK1"
"MYH9","WAS"
"MYH9","WASF2"
"MYH9","WIPF2"
"MYH9","ZYX"
"MYL12A","MYL12B"
"MYL12A","POLD2"
"MYL12A","PPP2R5E"
"MYL12A","SH3GLB2"
"MYL12A","SYVN1"
"MYL12A","TLR4"
"MYL12B","SCP2"
"MYL9","NBL1"
"MYL9","THBS2"
"MYL9","VCAN"
"MYLK","NCKAP1"
"MYLK","PARVA"
"MYLK","PDGFC"
"MYLK","PDGFRA"
"MYLK","PLN"
"MYLK","PRKG1"
"MYLK","RRAS"
"MYLK","SDC2"
"MYLK","SPG20"
"MYLK","TCF7L2"
"MYLK","TJP1"
"MYLK","VEGFC"
"MYLPF","TNNC1"
"NARS2","UTP4"
"NARS2","NHP2"
"NARS2","NXT1"
"NARS2","PIAS2"
"NARS2","POLR3G"
"NARS2","SELPLG"
"NARS2","SSBP1"
"NARS2","STAT2"
"NARS2","TNFRSF1A"
"NAT10","NCK1"
"NAT10","NOL6"
"NAT10","NOP58"
"NAT10","PARP1"
"NAT10","PKMYT1"
"NAT10","POLD2"
"NAT10","POLR1A"
"NAT10","POLR3E"
"NAT10","PPP2R1B"
"NAT10","PPP5C"
"NAT10","PRPF19"
"NAT10","PWP2"
"NAT10","RBM28"
"NAT10","SAE1"
"NAT10","SOCS5"
"NAT10","SRF"
"NAT10","STAM2"
"NAT10","SYVN1"
"NAT10","TBL3"
"NAT10","TCOF1"
"NAT10","TMEM55A"
"NAT10","TUBB"
"NAT10","UBA1"
"NAT10","UBE2I"
"NAT10","UBE2Q2"
"NAT10","VARS"
"NAT10","VPS26A"
"NAT10","XRCC3"
"NBL1","NOTCH3"
"NBL1","PDGFRB"
"NBL1","PLAU"
"NBL1","SERPINF1"
"NBL1","SPHK1"
"NBL1","THBS2"
"NBL1","VCAN"
"NCK1","NOL6"
"NCK1","PEX12"
"NCK1","PKMYT1"
"NCK1","POLD2"
"NCK1","POLR2A"
"NCK1","POLR2E"
"NCK1","PPP2R1A"
"NCK1","PWP2"
"NCK1","RAP1B"
"NCK1","RHEB"
"NCK1","SAE1"
"NCK1","SCP2"
"NCK1","SOCS6"
"NCK1","SPG20"
"NCK1","SRF"
"NCK1","STAM2"
"NCK1","STAT6"
"NCK1","STK11"
"NCK1","SYVN1"
"NCK1","TCOF1"
"NCK1","TLR4"
"NCK1","TMEM55A"
"NCK1","TNFSF13B"
"NCK1","TUBA1C"
"NCK1","TUBB"
"NCK1","UBA1"
"NCK1","UBA3"
"NCK1","UBE2D1"
"NCK1","UBE2I"
"NCK1","UBE2Q2"
"NCK1","UBE2W"
"NCK1","ZBTB17"
"NCK1","ZFYVE27"
"NCKAP1","PDGFC"
"NCKAP1","PDGFRA"
"NCKAP1","PRKG1"
"NCKAP1","PTPRM"
"NCKAP1","SDC2"
"NCKAP1","SNAI2"
"NCKAP1","TJP1"
"NCKAP1","TNFRSF12A"
"NCKAP1","VCAN"
"NCKAP1","WASL"
"NCKAP1","YES1"
"NCKAP1L","NFKB2"
"NCKAP1L","NMD3"
"NCKAP1L","NXF1"
"NCKAP1L","PEX12"
"NCKAP1L","PFN1"
"NCKAP1L","PIK3CD"
"NCKAP1L","PLCB2"
"NCKAP1L","PPP1R12C"
"NCKAP1L","PPP2R5E"
"NCKAP1L","PRDX1"
"NCKAP1L","PRKCI"
"NCKAP1L","PSD4"
"NCKAP1L","PTK2B"
"NCKAP1L","RAB23"
"NCKAP1L","RAB5B"
"NCKAP1L","RAB5C"
"NCKAP1L","RELB"
"NCKAP1L","RELT"
"NCKAP1L","SBDS"
"NCKAP1L","SEC61A2"
"NCKAP1L","SNX1"
"NCKAP1L","SOCS2"
"NCKAP1L","SOCS5"
"NCKAP1L","SPG21"
"NCKAP1L","SPI1"
"NCKAP1L","STAT2"
"NCKAP1L","STAT5A"
"NCKAP1L","STAT6"
"NCKAP1L","STK4"
"NCKAP1L","SYVN1"
"NCKAP1L","TAOK2"
"NCKAP1L","TCEB1"
"NCKAP1L","TLN1"
"NCKAP1L","TMEM55A"
"NCKAP1L","TPM3"
"NCKAP1L","TYK2"
"NCKAP1L","UBA1"
"NCKAP1L","UBA2"
"NCKAP1L","UBA3"
"NCKAP1L","UBE2I"
"NCKAP1L","UBE2K"
"NCKAP1L","UBE2Q2"
"NCKAP1L","UBE2Z"
"NCKAP1L","VHL"
"NCKAP1L","VPS37A"
"NCKAP1L","WAS"
"NCKAP1L","YWHAQ"
"NCKAP1L","ZBTB17"
"NCKAP1L","ZFYVE27"
"NCOA4","TNFSF13B"
"NCOA4","WWP1"
"NCOR2","NXT1"
"NCOR2","PI4KA"
"NCOR2","PIP4K2B"
"NCOR2","PIP5K1C"
"NCOR2","POLR1D"
"NCOR2","POLR2K"
"NCOR2","POP4"
"NCOR2","PXN"
"NCOR2","RALGDS"
"NCOR2","RBX1"
"NCOR2","RCHY1"
"NCOR2","RNF7"
"NCOR2","RUFY1"
"NCOR2","SP1"
"NCOR2","SPTAN1"
"NCOR2","SSH1"
"NCOR2","TGFB1"
"NCOR2","TSC2"
"NCOR2","UBE2W"
"NCOR2","WAS"
"NCOR2","WASF2"
"NCOR2","WIPF2"
"NCOR2","ZYX"
"NCSTN","PRKACA"
"NCSTN","RAB5B"
"NCSTN","RAB5C"
"NCSTN","SPG21"
"NCSTN","SPI1"
"NCSTN","TLN1"
"NCSTN","UBE2Z"
"NCSTN","YWHAQ"
"NECTIN2","RAB13"
"NECTIN2","SOD2"
"NECTIN2","TNFRSF1A"
"NECTIN2","VAMP3"
"NEDD4","SYMPK"
"NEGR1","PARVA"
"NEGR1","PDGFC"
"NFKB1","POLR3E"
"NFKB1","RAC2"
"NFKB1","TSC2"
"NFKB1","TUBB"
"NFKB2","NXF1"
"NFKB2","PFN1"
"NFKB2","PIK3CD"
"NFKB2","PPP2R1A"
"NFKB2","PPP5C"
"NFKB2","PWP2"
"NFKB2","RAB23"
"NFKB2","RAB5B"
"NFKB2","RAB5C"
"NFKB2","RAPGEF1"
"NFKB2","RELB"
"NFKB2","SEC61A2"
"NFKB2","SNX1"
"NFKB2","SPI1"
"NFKB2","TLN1"
"NFKB2","TMEM55B"
"NFKB2","TYK2"
"NFKB2","UBA1"
"NFKB2","UBE2I"
"NFKB2","UBE2Z"
"NFKB2","YWHAH"
"NFKB2","ZFYVE27"
"NFKBIA","SDC4"
"NFKBIA","TNFAIP3"
"NHP2","SNU13"
"NHP2","NXT1"
"NHP2","POLR1D"
"NHP2","POLR2H"
"NHP2","POLR2I"
"NHP2","POLR3K"
"NHP2","POP7"
"NHP2","RALGDS"
"NHP2","RPA3"
"NHP2","RPP40"
"NHP2","SSBP1"
"NHP2","TNFRSF1A"
"NLGN2","NOS1"
"NLGN2","PAX8"
"NLGN2","PFN1"
"NLGN2","PPP2R1A"
"NLGN2","PPP2R5D"
"NLGN2","PRKACA"
"NLGN2","STRADA"
"NLGN2","UBE2D4"
"NLGN2","UBE2Z"
"NLGN2","WNT6"
"NMD3","PIK3CD"
"NMD3","PIP5K1C"
"NMD3","PTK2B"
"NMD3","RAB5B"
"NMD3","RALB"
"NMD3","SPI1"
"NMD3","SSH1"
"NMD3","STAT2"
"NMD3","TWISTNB"
"NMD3","UBA2"
"NMD3","WDR43"
"NMD3","WIPF2"
"NMUR2","TLN1"
"NOB1","UTP4"
"NOB1","POLR3E"
"NOL6","PDGFC"
"NOL6","PIK3R1"
"NOL6","PIM1"
"NOL6","POLD2"
"NOL6","POLR2E"
"NOL6","PPP2R1B"
"NOL6","PPP5C"
"NOL6","PWP2"
"NOL6","RAF1"
"NOL6","RAP1B"
"NOL6","RPA2"
"NOL6","SAE1"
"NOL6","SEC61A2"
"NOL6","SH3GLB2"
"NOL6","SNX1"
"NOL6","SPG21"
"NOL6","TLN1"
"NOL6","TUBA1A"
"NOL6","UBA1"
"NOL6","YWHAH"
"NOP56","UTP4"
"NOP56","SNU13"
"NOP56","POLR1C"
"NOP56","POLR3G"
"NOP56","WDR43"
"NOP58","PKMYT1"
"NOP58","PRPF19"
"NOP58","PWP2"
"NOP58","RBM28"
"NOP58","STK4"
"NOP58","SYMPK"
"NOP58","TCOF1"
"NOP58","UBE2I"
"NOS1","PAX8"
"NOS1","PPP2R5E"
"NOS1","PRKACA"
"NOS1","SYMPK"
"NOS1","UBE2D4"
"NOS1","WNT6"
"NOS1","ZMAT3"
"NOTCH2","SSH1"
"NOTCH3","PDGFRB"
"NOTCH3","SSH1"
"NPBWR1","PFN1"
"NPBWR1","PRKACA"
"NPBWR1","RAB5B"
"NUDT12","SAE1"
"NUDT12","SPG20"
"NUDT12","UBE2I"
"NUMBL","PGF"
"NUMBL","PI4KB"
"NUMBL","POLR2K"
"NUMBL","POP4"
"NUMBL","PPM1D"
"NUMBL","RAB11FIP3"
"NUMBL","RAB22A"
"NUMBL","SYMPK"
"NUMBL","TJAP1"
"NUMBL","TRAF5"
"NXF1","PI4KA"
"NXF1","PIP4K2B"
"NXF1","PPM1D"
"NXF1","PPP1R12B"
"NXF1","PPP1R12C"
"NXF1","PSD4"
"NXF1","PTK2B"
"NXF1","RAB23"
"NXF1","RAB5B"
"NXF1","RAF1"
"NXF1","RAPGEF1"
"NXF1","REC8"
"NXF1","STAM2"
"NXF1","STAT2"
"NXF1","STAT6"
"NXF1","STK3"
"NXF1","STK36"
"NXF1","TCEB1"
"NXF1","TGFB1"
"NXF1","TRAF5"
"NXF1","TSC2"
"NXF1","TYK2"
"NXF1","WDR43"
"NXF1","WIPF2"
"NXF1","YWHAQ"
"NXF1","ZFYVE27"
"NXT1","POLR1D"
"NXT1","POLR2I"
"NXT1","POLR2K"
"NXT1","POP4"
"NXT1","POP7"
"NXT1","PSTK"
"NXT1","RPA3"
"NXT1","RPP30"
"NXT1","SSBP1"
"NXT1","SSH1"
"NXT1","STAT2"
"NXT1","TNFRSF1A"
"NXT1","WIPF2"
"NXT1","ZNRD1"
"ORAI2","POLR2K"
"ORAI2","PSD4"
"ORAI2","RAPGEF1"
"ORAI2","SSH2"
"ORAI2","STK4"
"ORAI2","STRADA"
"ORAI2","SYMPK"
"ORAI2","SYVN1"
"ORAI2","TYK2"
"ORAI2","UBA1"
"ORAI2","WIPF2"
"OSMR","PTPRF"
"OSMR","PTPRM"
"OSMR","RAB13"
"OSMR","S1PR3"
"OSMR","SERPINF1"
"OSMR","SHC1"
"OSMR","SOCS3"
"OSMR","TNC"
"OSMR","VEGFC"
"P2RX7","TNFSF13B"
"P2RY13","STAT1"
"PARD3","PARVA"
"PARD3","TJP1"
"PARP1","PFN1"
"PARP1","PLCG2"
"PARP1","PPP2R1A"
"PARP1","PTK2B"
"PARP1","STK3"
"PARP1","SYVN1"
"PARP1","TUBB"
"PARP1","UBA1"
"PARP1","UBE2I"
"PARP1","UBE2Q2"
"PARP1","UBE2W"
"PARP1","VPS26A"
"PARP2","PLK1"
"PARP2","POLD2"
"PARP2","RAD54L"
"PARP2","SPG20"
"PARP2","UBE2S"
"PARVA","PDGFC"
"PARVA","PDGFRA"
"PARVA","PLN"
"PARVA","PRKG1"
"PARVA","PSD3"
"PARVA","SDC2"
"PARVA","SHC1"
"PARVA","SNAI2"
"PARVA","TJP1"
"PARVA","TNFRSF12A"
"PARVA","VEGFC"
"PAX8","PFN1"
"PAX8","PI4KB"
"PAX8","PLD2"
"PAX8","PPM1D"
"PAX8","PPP2R5D"
"PAX8","PPP2R5E"
"PAX8","PRKACA"
"PAX8","PSENEN"
"PAX8","SEC22B"
"PAX8","SEC61A2"
"PAX8","SH3GLB2"
"PAX8","STK11"
"PAX8","STRADA"
"PAX8","TAOK2"
"PAX8","TLN1"
"PAX8","UBE2D4"
"PAX8","UBE2K"
"PAX8","UBE2Z"
"PAX8","VHL"
"PAX8","WNT6"
"PAX8","XDH"
"PCNA","RAD51"
"PCNA","RBL1"
"PCNA","RPA3"
"PCNA","RRM2"
"PCNA","STMN1"
"PDCD1LG2","STX12"
"PDCD1LG2","TLR4"
"PDCD1LG2","TNFSF13B"
"PDE1A","PDGFC"
"PDE1A","PLN"
"PDE1A","TUBB"
"PDE1A","UBE2I"
"PDGFC","PDGFRA"
"PDGFC","PLN"
"PDGFC","POLD2"
"PDGFC","PPP2R1B"
"PDGFC","PPP5C"
"PDGFC","PSD3"
"PDGFC","PWP2"
"PDGFC","RAB23"
"PDGFC","RHOBTB1"
"PDGFC","SAE1"
"PDGFC","SDC2"
"PDGFC","SEC61A2"
"PDGFC","SFRP4"
"PDGFC","SNAI2"
"PDGFC","SNX1"
"PDGFC","SOCS6"
"PDGFC","THBS1"
"PDGFC","TJP1"
"PDGFC","TNFRSF12A"
"PDGFC","TUBA1A"
"PDGFC","VHL"
"PDGFRA","PRKG1"
"PDGFRA","RHOBTB1"
"PDGFRA","SFRP2"
"PDGFRA","SFRP4"
"PDGFRA","SNAI2"
"PDGFRA","THBS1"
"PDGFRA","THBS2"
"PDGFRA","TJP1"
"PDGFRA","VCAN"
"PDGFRB","TNFRSF1A"
"PECAM1","PTPRB"
"PECAM1","TCF7L2"
"PECAM1","TJP1"
"PECAM1","TNFSF10"
"PECAM1","TNFSF13B"
"PEX12","PIK3R1"
"PEX12","PPP2R5E"
"PEX12","SOS2"
"PEX12","STAM2"
"PEX12","STAT6"
"PEX12","SYMPK"
"PEX12","TLN1"
"PEX12","UBA1"
"PEX13","SCP2"
"PEX13","STAM2"
"PEX13","TUBB"
"PEX13","UBE2I"
"PEX3","PEX7"
"PEX3","PI4KB"
"PEX3","PIP5K1C"
"PEX3","POLR2K"
"PEX3","POP4"
"PEX3","RAP1B"
"PEX3","RAPGEF1"
"PEX3","STK11"
"PEX3","UBA1"
"PEX3","VTA1"
"PEX3","WIPF2"
"PEX7","UBA1"
"PFN1","PI4KB"
"PFN1","PIK3CD"
"PFN1","PIKFYVE"
"PFN1","PKMYT1"
"PFN1","PLD2"
"PFN1","POLR2A"
"PFN1","POLR2E"
"PFN1","PPIF"
"PFN1","PPP2R1A"
"PFN1","PPP2R5E"
"PFN1","PRDX1"
"PFN1","PRKACA"
"PFN1","PRKCI"
"PFN1","PSD4"
"PFN1","PTK2B"
"PFN1","RAB5B"
"PFN1","RAB5C"
"PFN1","RAB8A"
"PFN1","RAF1"
"PFN1","RAPGEF1"
"PFN1","RELB"
"PFN1","RPA2"
"PFN1","RPS6KA1"
"PFN1","SBDS"
"PFN1","SNX1"
"PFN1","SPG21"
"PFN1","SPI1"
"PFN1","STAT5A"
"PFN1","TCOF1"
"PFN1","TLN1"
"PFN1","TMEM55B"
"PFN1","TP53"
"PFN1","TPM3"
"PFN1","TUBB"
"PFN1","TUBB3"
"PFN1","TYK2"
"PFN1","UBA1"
"PFN1","UBE2I"
"PFN1","UBE2Z"
"PFN1","VPS26A"
"PFN1","WNT6"
"PFN1","YWHAH"
"PFN1","ZYX"
"PGF","PI4KB"
"PGF","PPM1D"
"PGF","SYMPK"
"PGF","TJAP1"
"PGF","UBE2D4"
"PHKA2","UBA1"
"PI4K2A","PLEKHO2"
"PI4K2A","RAB7A"
"PI4K2A","TGFB1"
"PI4K2A","WARS"
"PI4KA","PIP4K2B"
"PI4KA","POLR2K"
"PI4KA","PTK2B"
"PI4KA","RAB11FIP3"
"PI4KA","SPTAN1"
"PI4KA","STAT2"
"PI4KA","STAT6"
"PI4KA","STK36"
"PI4KA","TCEB1"
"PI4KA","TSC2"
"PI4KA","TYK2"
"PI4KA","UBA1"
"PI4KA","UBE2W"
"PI4KA","WIPF2"
"PI4KB","PIK3CD"
"PI4KB","POLR2A"
"PI4KB","POLR2K"
"PI4KB","PPP2R5E"
"PI4KB","RAB11FIP3"
"PI4KB","RAB5B"
"PI4KB","STK11"
"PI4KB","STRADA"
"PI4KB","SYMPK"
"PI4KB","TJAP1"
"PI4KB","TPM3"
"PI4KB","UBE2D4"
"PI4KB","UBE2Z"
"PI4KB","WNT6"
"PIK3CD","POLR1D"
"PIK3CD","POLR2A"
"PIK3CD","POLR2K"
"PIK3CD","PSD4"
"PIK3CD","RAPGEF1"
"PIK3CD","RHEB"
"PIK3CD","RPS6KA1"
"PIK3CD","RPS6KA4"
"PIK3CD","SPHK2"
"PIK3CD","SSH2"
"PIK3CD","STAT5A"
"PIK3CD","STK11"
"PIK3CD","STK4"
"PIK3CD","STRADA"
"PIK3CD","TCEB1"
"PIK3CD","TPM3"
"PIK3CD","TYK2"
"PIK3CD","UBA1"
"PIK3CD","UBE2Z"
"PIK3CD","WASF2"
"PIK3CD","WIPF2"
"PIK3CD","ZBTB17"
"PIK3R1","PIM1"
"PIK3R1","PKMYT1"
"PIK3R1","PLK1"
"PIK3R1","POLD2"
"PIK3R1","PPP2R1B"
"PIK3R1","PPP2R5E"
"PIK3R1","PSENEN"
"PIK3R1","RPA2"
"PIK3R1","SAE1"
"PIK3R1","SARS2"
"PIK3R1","SEC61A2"
"PIK3R1","SH3GLB2"
"PIK3R1","SHFM1"
"PIK3R1","SLC25A5"
"PIK3R1","SOS2"
"PIK3R1","SPG21"
"PIK3R1","SYMPK"
"PIK3R1","TAOK3"
"PIK3R1","TLN1"
"PIK3R1","TUBA1A"
"PIK3R1","VHL"
"PIK3R1","WNT6"
"PIK3R1","WWP1"
"PIK3R1","YWHAH"
"PIK3R1","ZFYVE27"
"PIK3R1","ZMAT3"
"PIK3R5","PLEKHO2"
"PIK3R5","SELPLG"
"PIK3R5","SIGLEC1"
"PIK3R5","WARS"
"PIM1","PPP2R5D"
"PIM1","PPP2R5E"
"PIM1","RAP1B"
"PIM1","SAE1"
"PIM1","SEC61A2"
"PIM1","SPG21"
"PIM1","STK4"
"PIM1","SYMPK"
"PIM1","UBE2Z"
"PIM1","ZBTB17"
"PIP4K2B","PRKACA"
"PIP4K2B","PTK2B"
"PIP4K2B","RAPGEF1"
"PIP4K2B","SPTAN1"
"PIP4K2B","SSH2"
"PIP4K2B","STK36"
"PIP4K2B","TSC2"
"PIP4K2B","UBA1"
"PIP4K2B","UBE2W"
"PIP4K2B","WIPF2"
"PIP5K1A","POLD2"
"PIP5K1C","PLD2"
"PIP5K1C","PLEKHO2"
"PIP5K1C","POLR1D"
"PIP5K1C","POLR2A"
"PIP5K1C","POLR2K"
"PIP5K1C","PPM1D"
"PIP5K1C","PXN"
"PIP5K1C","RAB11FIP3"
"PIP5K1C","RAB5B"
"PIP5K1C","RCHY1"
"PIP5K1C","RELA"
"PIP5K1C","RELT"
"PIP5K1C","RPA3"
"PIP5K1C","SPTAN1"
"PIP5K1C","SSBP1"
"PIP5K1C","SSH1"
"PIP5K1C","STAT2"
"PIP5K1C","STAT5A"
"PIP5K1C","STK11"
"PIP5K1C","STK36"
"PIP5K1C","TAOK2"
"PIP5K1C","TGFB1"
"PIP5K1C","TNFRSF1A"
"PIP5K1C","TWISTNB"
"PIP5K1C","UBA2"
"PIP5K1C","UBE2Z"
"PIP5K1C","ULK1"
"PIP5K1C","WASF2"
"PIP5K1C","WIPF2"
"PIP5K1C","ZYX"
"PKMYT1","PLK1"
"PKMYT1","POLD1"
"PKMYT1","POLD2"
"PKMYT1","POLR2E"
"PKMYT1","PPIF"
"PKMYT1","PPP2R1A"
"PKMYT1","PPP2R1B"
"PKMYT1","PWP2"
"PKMYT1","RAD54L"
"PKMYT1","SAE1"
"PKMYT1","SARS2"
"PKMYT1","SYVN1"
"PKMYT1","TBL3"
"PKMYT1","TCOF1"
"PKMYT1","TUBA1B"
"PKMYT1","TUBA1C"
"PKMYT1","TUBB"
"PKMYT1","TUBB3"
"PKMYT1","UBA1"
"PKMYT1","UBE2C"
"PKMYT1","UBE2I"
"PKMYT1","XRCC3"
"PLA2G4A","PTGER4"
"PLA2G4A","SNX6"
"PLA2G4A","SPG20"
"PLA2G4A","STX12"
"PLA2G4A","SYVN1"
"PLA2G4A","TLR4"
"PLA2G4A","TNFSF10"
"PLA2G4A","TNFSF13B"
"PLA2G4C","VCAM1"
"PLAU","SERPINF1"
"PLAU","SPHK1"
"PLCB2","PSD4"
"PLCB2","RALB"
"PLCB2","UBA2"
"PLCB2","UBE2Z"
"PLCG2","SNX6"
"PLCG2","TUBB"
"PLCG2","UBE2I"
"PLD2","POLR2A"
"PLD2","POLR2K"
"PLD2","POP4"
"PLD2","PRKACA"
"PLD2","PTK2B"
"PLD2","RAB5B"
"PLD2","RAPGEF1"
"PLD2","RIOK2"
"PLD2","STAT5A"
"PLD2","TWISTNB"
"PLD2","WIPF2"
"PLD2","ZYX"
"PLEKHO2","PTAFR"
"PLEKHO2","RALGDS"
"PLEKHO2","SELPLG"
"PLEKHO2","SH2D2A"
"PLEKHO2","SSBP1"
"PLEKHO2","TCIRG1"
"PLEKHO2","TNFRSF1A"
"PLEKHO2","TWISTNB"
"PLEKHO2","WARS"
"PLEKHO2","ZYX"
"PLK1","POLD1"
"PLK1","POLD2"
"PLK1","POLR2E"
"PLK1","POLR3E"
"PLK1","PPP1CA"
"PLK1","PPP2R1A"
"PLK1","PPP2R1B"
"PLK1","PPP5C"
"PLK1","RAD54L"
"PLK1","SAE1"
"PLK1","SARS2"
"PLK1","SGOL1"
"PLK1","SLC25A5"
"PLK1","SOS2"
"PLK1","TCF7L2"
"PLK1","TUBA1B"
"PLK1","TUBA1C"
"PLK1","TUBB"
"PLK1","TUBB3"
"PLK1","UBE2C"
"PLK1","UBE2I"
"PLK1","UBE2M"
"PLK1","UBE2S"
"PLK1","YWHAH"
"PLN","PRKG1"
"PLN","RAB23"
"PLN","SDC2"
"PLN","SORBS1"
"PLN","THBS1"
"PMAIP1","POLR2K"
"PMAIP1","SPTAN1"
"POLD1","POLD2"
"POLD1","POLR2E"
"POLD1","PPP5C"
"POLD1","PRPF19"
"POLD1","RAD54L"
"POLD1","SAE1"
"POLD1","SARS2"
"POLD1","SPHK2"
"POLD1","TBL3"
"POLD1","TUBB"
"POLD1","UBE2S"
"POLD2","POLR2E"
"POLD2","POLR3E"
"POLD2","PPP1CA"
"POLD2","PPP2R1A"
"POLD2","PPP2R1B"
"POLD2","PPP5C"
"POLD2","PRPF19"
"POLD2","PTPN13"
"POLD2","PWP2"
"POLD2","RAD54L"
"POLD2","RBM28"
"POLD2","RUVBL1"
"POLD2","SAE1"
"POLD2","SARS2"
"POLD2","SH3GLB2"
"POLD2","SHFM1"
"POLD2","SOS2"
"POLD2","SPG20"
"POLD2","STX12"
"POLD2","SYVN1"
"POLD2","TCOF1"
"POLD2","TNFSF13B"
"POLD2","TUBA1C"
"POLD2","TUBB"
"POLD2","TUBB3"
"POLD2","UBE2D1"
"POLD2","UBE2I"
"POLD2","UBE2M"
"POLD2","UBE2S"
"POLD2","XRCC3"
"POLD3","RAD51"
"POLD3","RAD54L"
"POLR1A","SARS2"
"POLR1B","POLR3G"
"POLR1B","WDR3"
"POLR1C","POLR2H"
"POLR1C","POLR3G"
"POLR1C","RIOK1"
"POLR1C","RPP40"
"POLR1D","POLR2K"
"POLR1D","POP4"
"POLR1D","SPTAN1"
"POLR1D","SSBP1"
"POLR1D","SSH1"
"POLR1D","STAT2"
"POLR1D","TCEB1"
"POLR1D","WIPF2"
"POLR2A","POLR2K"
"POLR2A","POP4"
"POLR2A","PPP2R1A"
"POLR2A","PRKACA"
"POLR2A","PSD4"
"POLR2A","PTK2B"
"POLR2A","RAB5B"
"POLR2A","RAPGEF1"
"POLR2A","RCHY1"
"POLR2A","RELA"
"POLR2A","REXO1"
"POLR2A","SPTAN1"
"POLR2A","STAT6"
"POLR2A","STK11"
"POLR2A","TAOK2"
"POLR2A","TCOF1"
"POLR2A","TGFB1"
"POLR2A","TSC2"
"POLR2A","TYK2"
"POLR2A","UBA1"
"POLR2A","WAS"
"POLR2A","WASF2"
"POLR2A","ZYX"
"POLR2C","POLR2K"
"POLR2C","TYK2"
"POLR2E","PPP1CA"
"POLR2E","PPP1R12C"
"POLR2E","PPP2R1A"
"POLR2E","PPP5C"
"POLR2E","PWP2"
"POLR2E","RAB5C"
"POLR2E","RELB"
"POLR2E","SAE1"
"POLR2E","SARS2"
"POLR2E","SH3GLB2"
"POLR2E","SPI1"
"POLR2E","TMEM55A"
"POLR2E","TUBA1A"
"POLR2E","TUBB"
"POLR2E","UBA1"
"POLR2E","UBE2I"
"POLR2E","UBE2M"
"POLR2E","YWHAH"
"POLR2F","POLR2L"
"POLR2F","PXMP2"
"POLR2F","SEC61G"
"POLR2F","SHFM1"
"POLR2F","SLC25A17"
"POLR2H","POLR3G"
"POLR2I","POP7"
"POLR2I","SSBP1"
"POLR2I","SSX2IP"
"POLR2J","POLR2J2"
"POLR2J","POP7"
"POLR2J","RPA3"
"POLR2K","POP4"
"POLR2K","PPM1D"
"POLR2K","PRKACA"
"POLR2K","PSD4"
"POLR2K","PSTK"
"POLR2K","PXN"
"POLR2K","RAB11FIP3"
"POLR2K","RCHY1"
"POLR2K","RIOK2"
"POLR2K","RPA3"
